X,Y,OBJECTID,BRIDGE_ID,featint,county,facility,location,owner,yearbuilt,NHS_indicator,mrm_english,open_posted_closed,suff_rate,roadwidth,StructureType,Bridge_Condition,Bridge_Name
2572338.715,20031.80523,1914456,49070229,ROCK CK,49 MINER,425 AVE,10.0W & 0.9S CANOVA, 2 County Hwy Agency,1920,0 Not on NHS,0,K Closed to all traffic,36,18,bridge,poor,_
2353247.612,414286.1132,1914457,58100197,SNAKE CK,58 SPINK,US281,5.8 N JCT US 212, 1 State Highway Agency,1978,1 On the NHS,159.71001,"A Open, no restriction",74.699997,43.99934383,bridge,fair,-1
1945285.888,-125919.084,1914458,62080201,COTTONWOOD CK,62 TRIPP,304 AVENUE,2.9N WITTEN, 2 County Hwy Agency,2023,0 Not on NHS,0,"A Open, no restriction",100,28,bridge,good,
1023553.672,250053.4308,1914459,41214098,WHITEWOOD CK,41 LAWRENCE,I090 W,1.0 SE SD 34 N INTERCH, 1 State Highway Agency,1967,1 On the NHS,24.85,"A Open, no restriction",95.599998,37.99868766,bridge,fair,-1
2791163.24,-66025.6411,1914460,50119166,SD038,50 MINNEHAHA,I090 E,SD 38 & I 90 INTERCHANGE, 1 State Highway Agency,1989,1 On the NHS,390.28,"A Open, no restriction",96.599998,40,bridge,fair,
1240153.41,779463.4491,1914461,53048010,BR NORTH FORK GRAND RV,53 PERKINS,BORDER LINE ROAD,24.0 W WHITE BUTTE, 2 County Hwy Agency,2011,0 Not on NHS,0,"A Open, no restriction",92.599998,28,bridge,good,-1
2495732.654,-45069.27783,1914463,18160108,BNSF RR,18 DAVISON,I090 E,0.2 E SD 37 S INTERCH, 1 State Highway Agency,1967,1 On the NHS,332.42001,"A Open, no restriction",95.599998,40.6003937,bridge,fair,
1140835.213,113628.1079,1914464,52450287,I090,52 PENNINGTON,US016  B (SE CONN),US16  B INTERCHANGE, 1 State Highway Agency,2007,1 On the NHS,73,"A Open, no restriction",98,90.26999869,bridge,good,
2763907.613,583754.9596,1914465,55160374,Creek,55 ROBERTS,465th Avenue,1.5S & 2W of Wilmot, 2 County Hwy Agency,1945,0 Not on NHS,0,B Posting Recommended,36,23.1,bridge,poor,-1
2710210.384,76462.4486,1914466,40094130,CK,40 LAKE,233 ST,3.6W MADISON, 2 County Hwy Agency,1956,0 Not on NHS,0,"A Open, no restriction",59.099998,23.999,bridge,fair,-1
2542511.552,709980.3095,1914467,46110123,CROW CK,46 MARSHALL,SD027,2.3 S JCT SD 10, 1 State Highway Agency,1977,0 Not on NHS,228.45,"A Open, no restriction",93.5,37.99868766,bridge,good,-1
944047.4856,276298.0758,1914468,41061056,FAS COUNTY RD,41 LAWRENCE,I090 W,3 W US 85 INTERCH, 1 State Highway Agency,1974,1 On the NHS,7.02,"A Open, no restriction",82.800003,40,bridge,fair,-1
2423948.407,-132558.4014,1914469,22213030,CK,22 DOUGLAS,39530 271 ST,"2.0N,6.3E OF CORSICA", 2 County Hwy Agency,1980,0 Not on NHS,0,P Posted for load,47,18.858,bridge,poor,-1
1082670.331,347111.1084,1914472,10317330,DRY CK,10 BUTTE,184TH STREET,.7N NEWELL .9E US79, 2 County Hwy Agency,1945,0 Not on NHS,0,P Posted for load,70.699997,17,bridge,fair,_
2667941.211,-338129.4348,1914476,68123203,MARNE CREEK,68 YANKTON,DOUGLAS AVENUE,DOUGLAS AVENUE - YANKTON, 4 City/Municipal Hwy Ag,1999,0 Not on NHS,0,"A Open, no restriction",100,60,bridge,good,-1
1977017.593,251107.1111,1914477,33300014,NORTH MEDICINE CK,33 HUGHES,310 AVENUE,1.0E & 0.5N BLUNT, 2 County Hwy Agency,1934,0 Not on NHS,0,P Posted for load,32,17.999,bridge,poor,-1
2516088.434,556928.7304,1914478,19053170,COUNTY ROAD,19 DAY,BURL NORTHERN RR,5S & 1.3E ANDOVER,27 Railroad,1910,0 Not on NHS,0,"A Open, no restriction",-2,20,bridge,fair,-1
1052176.514,143456.6181,1914479,41280298,ESTES CK,41 LAWRENCE,NEMO ROAD,1.6 S  0.6 E NEMO, 2 County Hwy Agency,1975,0 Not on NHS,0,"A Open, no restriction",91.699997,30,bridge,good,-1
2357736.777,760340.4532,1914481,7123020,Maple River,07 BROWN,102nd Street,5.3N & 2E of Frederick, 2 County Hwy Agency,1992,0 Not on NHS,0,"A Open, no restriction",100,30,bridge,good,-1
2738139.966,595458.7357,1914483,55108350,460 AVE,55 ROBERTS,IRR I029 S,1.9 NE SD 15 INTERCH, 1 State Highway Agency,1977,1 On the NHS,215.78999,"A Open, no restriction",95.900002,40,bridge,good,-1
1044789.642,-126622.7824,1914484,24292033,FALL RV,24 FALL RIVER,JENNINGS AVENUE,JENNINGS&RIVER HOTSPRNGS, 3 Town/Township Hwy Age,2021,0 Not on NHS,0,"A Open, no restriction",94.099998,28,bridge,good,
2698541.836,-195139.855,1914486,63070165,TURKEY RIDGE CK,63 TURNER,28450 447TH AVE,11S MARION, 2 County Hwy Agency,1953,0 Not on NHS,0,"A Open, no restriction",58.400002,23.99934383,bridge,fair,-1
2343477.525,167507.8954,1914488,3066240,Silver Creek,03 BEADLE,214th Street,6.5W of Virgil, 2 County Hwy Agency,1930,0 Not on NHS,0,P Posted for load,52.400002,27.999,bridge,fair,-1
2330406.243,432784.0608,1914490,58057161,S Fork Snake Creek,58 SPINK,164th Street,N LIMITS OF ATHOL, 2 County Hwy Agency,1968,0 Not on NHS,0,"A Open, no restriction",94.900002,30,bridge,fair,-1
2589461.614,-259690.8985,1914492,5250050,Prairie Creek,05 BON HOMME,29600 426th Avenue,3S & 2E of Scotland, 2 County Hwy Agency,1905,0 Not on NHS,0,P Posted for load,40,21.699,bridge,poor,-1
1979160.003,-105678.8823,1914493,62141160,DOG EAR CK,62 TRIPP,"266 ST, IDEAL RD",1.9W IDEAL, 2 County Hwy Agency,1955,0 Not on NHS,0,P Posted for load,47.299999,23.999,bridge,poor,-1
2796749.887,317589.5858,1914494,20034220,188 ST (FASC 6308),20 DEUEL,I029 S,6.9 NW SD 28 INTERCHANGE, 1 State Highway Agency,1973,1 On the NHS,157.63,"A Open, no restriction",93.199997,37.99868766,bridge,fair,-1
1124711.422,485048.6432,1914496,10386067,SOUTH FORK MOREAU RV,10 BUTTE,SD079,0.4 N OF HOOVER, 1 State Highway Agency,1972,0 Not on NHS,166.55,"A Open, no restriction",99.400002,30,bridge,fair,-1
2205438.146,441207.1135,1914497,25240142,S Fork Snake Creek,25 FAULK,355th Avenue,2E & 0.2N FAULKTON, 2 County Hwy Agency,2010,0 Not on NHS,0,"A Open, no restriction",92.599998,28.6,bridge,good,-1
2328941.77,363530.0621,1914498,58047290,TURTLE CK,58 SPINK,SD026,4.3 W JCT US 281, 1 State Highway Agency,1984,0 Not on NHS,275.37,"A Open, no restriction",99.599998,32.00131234,bridge,fair,-1
991519.4241,216161.5921,1914499,41157166,WHITEWOOD CK,41 LAWRENCE,TIMM LN,TIMM LN - DEADWOOD, 3 Town/Township Hwy Age,2024,0 Not on NHS,0,"A Open, no restriction",92.900002,18.34,bridge,good,TIMM LN BRIDGE
2700940.501,-25589.0074,1914501,44190083,Little Vermillion River,44 MCCOOK,449th Avenue,0.2N & 8E of Salem, 2 County Hwy Agency,1930,0 Not on NHS,0,P Posted for load,70.699997,23.999,bridge,fair,-1
1942947.378,-58185.97174,1914502,62072071,COTTONWOOD CK,62 TRIPP,257 ST,0.6W & 15.9N WITTEN, 2 County Hwy Agency,2006,0 Not on NHS,0,"A Open, no restriction",94.800003,30.3,bridge,fair,-1
2891160.486,41001.58022,1914503,51193210,Pipestone Creek,51 MOODY,241st Street,7.3E & 1S of Trent, 2 County Hwy Agency,2002,0 Not on NHS,0,"A Open, no restriction",100,30,bridge,good,-1
2385600.841,633163.2702,1914504,7170261,Elm River,07 BROWN,393rd Avenue,3.6S & 3W of Columbia, 2 County Hwy Agency,1996,0 Not on NHS,0,"A Open, no restriction",98,30,bridge,good,-1
2146143.426,-161048.9858,1914506,27105075,CK,27 GREGORY,SD044,5.3 E JCT SD 47, 1 State Highway Agency,1964,0 Not on NHS,279.79001,"A Open, no restriction",83.5,30,bridge,good,
2764126.831,-266824.4577,1914507,14070015,FROG CK,14 CLAY,29850 FROGCREEK RD,1.5S & 7E IRENE, 2 County Hwy Agency,1965,0 Not on NHS,0,"A Open, no restriction",80.900002,30,bridge,fair,-1
2004023.121,22654.63397,1914508,43250206,SD273,43 LYMAN,I090 W,KENNEBEC INTERCHANGE, 1 State Highway Agency,1970,1 On the NHS,235.42999,"A Open, no restriction",86,37.99868766,bridge,fair,-1
2816928.284,765223.5901,1914509,55270036,Big Slough Creek,55 ROBERTS,476th Avenue,3E & 1.4N of Rosholt, 2 County Hwy Agency,1930,0 Not on NHS,0,P Posted for load,51,25,bridge,poor,-1
2631871.003,-243036.0873,1914512,68061022,Trib. to James River,68 YANKTON,43410 Stone Church,10.8N & 0.8W of Utica, 2 County Hwy Agency,1935,0 Not on NHS,0,P Posted for load,61.900002,20.098,bridge,fair,-1
2612258.323,-85598.47531,1914514,44018190,Wolf Creek,44 MCCOOK,263rd Street,1N & 3.2W of Bridgewater, 2 County Hwy Agency,1961,0 Not on NHS,0,"A Open, no restriction",64.800003,23.999,bridge,poor,-1
2408853.295,348408.2377,1914515,58199321,CREEK,58 SPINK,396TH AVE,7.1S FRANKFORT, 2 County Hwy Agency,1972,0 Not on NHS,0,"A Open, no restriction",98,30,bridge,fair,-1
1062735.798,41582.54198,1914516,52311432,BATTLE CK,52 PENNINGTON,OLD HILL CITY ROAD,0.9 W. KEYSTONE, 2 County Hwy Agency,1973,0 Not on NHS,0,"A Open, no restriction",91.400002,30,bridge,fair,-1
1042654.645,658097.2381,1914518,32215255,BRUSH CK,32 HARDING,SD020,3.5 W OF BUFFALO, 1 State Highway Agency,1975,0 Not on NHS,24.24,"A Open, no restriction",94,32.00131234,bridge,fair,-1
2818204.376,541048.7258,1914519,26260039,CK,26 GRANT,475TH AVENUE,3W & 3.1N MILBANK, 2 County Hwy Agency,2000,0 Not on NHS,0,"A Open, no restriction",99,22.7,bridge,good,-1
2531971.277,218471.222,1914521,39004090,SOUTH FORK PEARL CK,39 KINGSBURY,205TH ST,3 N & 0.4 E IROQUOIS, 2 County Hwy Agency,1967,0 Not on NHS,0,"A Open, no restriction",80.300003,24,bridge,fair,-1
2521322.744,-28418.83016,1914522,31030077,CK,31 HANSON,25170  415 AVENUE,4.0W & 0.3N OF FULTON SD, 2 County Hwy Agency,1984,0 Not on NHS,0,"A Open, no restriction",80.099998,30.40026247,bridge,poor,-1
2811511.854,574207.9515,1914524,55250396,N. Fork Whetstone Rv,55 ROBERTS,474th Avenue,2E & 1.4N of Corona, 2 County Hwy Agency,2003,0 Not on NHS,0,"A Open, no restriction",100,30,bridge,good,-1
2848113.32,255707.2689,1914525,6248040,SIXMILE CK,06 BROOKINGS,200TH STREET,3.5N & 0.8E WHITE, 2 County Hwy Agency,1966,0 Not on NHS,0,P Posted for load,47.599998,27.1,bridge,poor,-1
2258054.534,460282.1016,1914529,25340107,S Fork Snake Creek,25 FAULK,365th Avenue,3.4E & 5.7S CRESBARD, 2 County Hwy Agency,1985,0 Not on NHS,0,"A Open, no restriction",78.699997,26.499,bridge,fair,-1
2817117.713,518497.2483,1914530,26258080,CK,26 GRANT,150 ST,3.2W & 1.0S MILBANK, 2 County Hwy Agency,2006,0 Not on NHS,0,"A Open, no restriction",88.699997,25.3,bridge,good,-1
2350194.384,417859.5427,1914532,58094190,Creek,58 SPINK,167th Street,2S 1.5W ASHTON, 2 County Hwy Agency,1997,0 Not on NHS,0,"A Open, no restriction",69.5,17.001,bridge,fair,-1
959855.6863,268255.4193,1914533,41091070,SPEARFISH CK,41 LAWRENCE,HILLSVIEW ROAD,HILLSVIEW ROAD-SPEARFISH, 4 City/Municipal Hwy Ag,1986,0 Not on NHS,0,"A Open, no restriction",98,36,bridge,fair,-1
2517776.108,-245939.9066,1914534,5114020,Emanuel Creek,05 BON HOMME,41240 293rd Street,10N & 3.6W of Tyndall, 2 County Hwy Agency,1972,0 Not on NHS,0,"A Open, no restriction",72.099998,22.5,bridge,fair,-1
2375982.257,20456.8526,1914537,2178040,CK,02 AURORA,242 ST,1.8E 11.0N PLANKINTON, 2 County Hwy Agency,1917,0 Not on NHS,0,K Closed to all traffic,20.6,17.70013123,bridge,poor,-1
2880974.278,236095.129,1914538,6309080,CK,06 BROOKINGS,204TH STREET,0.5S & 6.9E WHITE, 2 County Hwy Agency,1930,0 Not on NHS,0,P Posted for load,49.5,17.90026247,bridge,fair,-1
2352050.03,538321.3996,1914542,7103440,Moccasin Creek,07 BROWN,144th Street,1.8S & 0.7W of Warner, 2 County Hwy Agency,1989,0 Not on NHS,0,"A Open, no restriction",97.599998,30,bridge,fair,-1
1085170.017,121848.7817,1914543,52344276,BOX ELDER CK,52 PENNINGTON,NEMO ROAD,6.1W 2.2N RAPID CITY, 2 County Hwy Agency,1972,0 Not on NHS,0,"A Open, no restriction",78.699997,29.501,bridge,good,
2856213.022,446310.6288,1914546,26327220,CK,26 GRANT,SD020,3.7 E JCT SD 15, 1 State Highway Agency,1956,0 Not on NHS,449.75,"A Open, no restriction",79.199997,30,bridge,fair,-1
2489474.259,-278016.4737,1914547,5058080,Trib. to Dry Choteau Ck,05 BON HOMME,40690 299th Street,3N of Avon, 2 County Hwy Agency,1990,0 Not on NHS,0,"A Open, no restriction",82.099998,22.201,bridge,fair,-1
2845142.943,-87611.27083,1914551,50219210,I229,50 MINNEHAHA,E 12TH ST,12TH ST OVERHEAD, 1 State Highway Agency,1997,0 Not on NHS,0,"A Open, no restriction",99,52,bridge,fair,
923039.0549,285859.8408,1914552,41020041,SCHENK LANE,41 LAWRENCE,I090 W,"2 E WYO. LN, INTERCHANGE", 1 State Highway Agency,1974,1 On the NHS,2.25,"A Open, no restriction",94,40,bridge,fair,-1
1036916.405,229430.9583,1914554,47002437,BEAR BUTTE CK,47 MEADE,US014A,0.1 E LAWRENCE CO LINE, 1 State Highway Agency,2000,1 On the NHS,50.68,"A Open, no restriction",95.300003,40,bridge,fair,-1
2499598.375,-157126.7912,1914555,34057080,PONY CK,34 HUTCHINSON,SD044,0.2 W JCT SD 37, 1 State Highway Agency,1959,0 Not on NHS,348.23999,"A Open, no restriction",89.699997,30,bridge,fair,SGT William L. Christensen
2491737.303,-86870.14337,1914556,18150187,NORTH BR TWELVE MILE CK,18 DAVISON,409TH AVE,2.3 N & 2 W ETHAN, 2 County Hwy Agency,1945,0 Not on NHS,0,"A Open, no restriction",55.099998,32.201,bridge,poor,-1
2506967.975,636720.8468,1914561,19040019,CK,19 DAY,12590-416TH AVENUE,3W & 4.IN PIERPONT, 2 County Hwy Agency,1932,0 Not on NHS,0,K Closed to all traffic,31.9,19.19947507,bridge,poor,-1
2341950.637,606885.0065,1914562,7087310,Foot Creek,07 BROWN,131st Street,2N & 2.5W of Aberdeen, 2 County Hwy Agency,2004,0 Not on NHS,0,"A Open, no restriction",92.699997,28.5,bridge,good,-1
1332579.454,37338.8149,1914563,52823419,SAGE CK,52 PENNINGTON,SAGE CREEK ROAD,8.7W 5.8S WALL, 2 County Hwy Agency,1977,0 Not on NHS,0,"A Open, no restriction",93.699997,30,bridge,good,-1
1076097.312,40053.6638,1914565,52337433,BATTLE CK,52 PENNINGTON,SD040,2.6 E JCT US 16A, 1 State Highway Agency,1974,0 Not on NHS,34.650002,"A Open, no restriction",99.300003,32.99868766,bridge,fair,-1
1528138.075,512143.1012,1914567,69150171,THUNDER BUTTE CK,69 ZIEBACH,THUNDER BUTTE ROAD,12 N 5 W DUPREE, 2 County Hwy Agency,1969,0 Not on NHS,0,"A Open, no restriction",97,28,bridge,fair,-1
2796150.814,-204527.0058,1914568,42015190,Long Creek,42 LINCOLN,287th Street,8S & 0.5W of Lennox, 2 County Hwy Agency,1988,0 Not on NHS,0,"A Open, no restriction",91.699997,23.599,bridge,good,-1
2279063.574,286964.3042,1914569,30250194,LITTLE TURTLE CK,30 HAND,369TH AVE,8N VAYLAND, 2 County Hwy Agency,1960,0 Not on NHS,0,"A Open, no restriction",76.900002,23.99934383,bridge,fair,-1
1214086.644,394655.2154,1914570,47333112,SULPHUR CK,47 MEADE,KILLDEER RD.,9 S 2  W MUD BUTTE, 2 County Hwy Agency,1999,0 Not on NHS,0,"A Open, no restriction",94.900002,30.5,bridge,good,-1
2510836.663,705144.2431,1914572,46051130,Spain Ditch,46 MARSHALL,113th Street,0.5N & 2.1E of Amherst, 2 County Hwy Agency,1935,0 Not on NHS,0,P Posted for load,30,17.79855643,bridge,poor,-1
1092634.613,316895.8506,1914573,10340388,HORSE CK,10 BUTTE,YOUNGBERG ROAD,2.2 N 2 E VALE, 2 County Hwy Agency,1978,0 Not on NHS,0,B Posting Recommended,40.900002,26.3,bridge,poor,_
2237149.057,284959.5884,1914574,30170197,LITTLE TURTLE CK,30 HAND,361ST AVE,5.3N & 1E MILLER, 2 County Hwy Agency,1962,0 Not on NHS,0,"A Open, no restriction",89.699997,27.4015748,bridge,fair,-1
1563262.607,449006.8945,1914575,69220289,BEAR CK,69 ZIEBACH,IRR SD065,0.2 N JCT US 212, 1 State Highway Agency,1984,0 Not on NHS,164.2,"A Open, no restriction",90,32.00131234,bridge,good,-1
1061578.605,52756.13282,1914576,52308412,US016AW,52 PENNINGTON,US016AE,KEYSTONE INTERCHANGE, 1 State Highway Agency,1968,0 Not on NHS,59.439999,"A Open, no restriction",92,26.001,bridge,fair,KEYSTONE WYE (RAMP B )
1840296.888,27837.30339,1914579,38290179,282 AVE,38 JONES,I090 E,3 E DRAPER INTERCH, 1 State Highway Agency,1970,1 On the NHS,204.13,"A Open, no restriction",95.800003,38,bridge,fair,-1
2825397.4,-210894.7106,1914581,42070204,Trib. to Saddle Creek,42 LINCOLN,471st Avenue,1W & 8.4S of Worthing, 2 County Hwy Agency,1963,0 Not on NHS,0,"A Open, no restriction",92.699997,27.999,bridge,fair,-1
2713129.315,401148.9452,1914582,15181175,Big Sioux River,15 CODINGTON,4th Avenue SW,0.3E of 10th Street SW, 4 City/Municipal Hwy Ag,1977,0 Not on NHS,0,"A Open, no restriction",93.199997,40,bridge,fair,-1
2497522.754,-115447.8192,1914583,34055000,CK,34 HUTCHINSON,40950 268 ST.,7 N 0.5 W PARKSTON, 2 County Hwy Agency,1987,0 Not on NHS,0,"A Open, no restriction",80.099998,26.4,bridge,good,_
2546418.168,-232440.9533,1914585,34140226,DAWSON CK,34 HUTCHINSON,29060 418 AVE.,0.6S KAYLOR, 2 County Hwy Agency,1953,0 Not on NHS,0,P Posted for load,54.700001,24,bridge,fair,_
2210792.963,289385.3676,1914587,30120188,WOLF CK,30 HAND,356TH AVE,4W & 6.2N MILLER, 2 County Hwy Agency,1922,0 Not on NHS,0,P Posted for load,52.799999,18.1988189,bridge,poor,-1
2818386.122,144038.7754,1914588,51065010,BIG SIOUX RV,51 MOODY,I029 S,1 S BROOKINGS CO LINE, 1 State Highway Agency,1966,1 On the NHS,123.84,"A Open, no restriction",62.799999,32.00131234,bridge,poor,-1
2422907.265,620159.2086,1914589,7240288,James River,07 BROWN,400th Avenue,0.7W & 4N of James, 2 County Hwy Agency,2014,0 Not on NHS,0,"A Open, no restriction",92.699997,28,bridge,fair,-1
1109038.867,99352.4517,1914590,52391316,DRAINAGE CHANNEL,52 PENNINGTON,TOMAHAWK DR,175'W Cntry Club Dr - RC, 4 City/Municipal Hwy Ag,1977,0 Not on NHS,0,P Posted for load,37.900002,36,bridge,poor,_
2817179.276,154324.8565,1914591,6183230,MEDARY CREEK,06 BROOKINGS,219TH STREET,1.3E & 7S BROOKINGS, 2 County Hwy Agency,1966,0 Not on NHS,0,"A Open, no restriction",96.699997,32.001,bridge,fair,-1
1504766.398,67394.0983,1914592,28122513,CK,28 HAAKON,US014,1.1 NE JACKSON CO LINE, 1 State Highway Agency,1955,1 On the NHS,136.81,"A Open, no restriction",88.5,30,bridge,fair,-1
2826982.479,-303800.8184,1914593,64006090,I029,64 UNION,306 ST (FAS 6370),9.0 S SD 46 INTERCHANGE, 1 State Highway Agency,1960,0 Not on NHS,0,"A Open, no restriction",98.800003,30,bridge,fair,
1159686.705,119021.7542,1914594,52485276,"SOUTH GATE RD, CK",52 PENNINGTON,I090 E,1.5 W EXIT 67, 1 State Highway Agency,1963,1 On the NHS,65.690002,"A Open, no restriction",77.300003,32,bridge,fair,
2284151.713,441957.6996,1914595,25390143,S Fork Snake Creek,25 FAULK,370th Avenue,9.7N & 2W ZELL, 2 County Hwy Agency,1920,0 Not on NHS,0,P Posted for load,23.6,15,bridge,poor,-1
1052974.24,224607.316,1914596,47033445,JUNCTION AVE - STURGIS,47 MEADE,I090 E,STURGIS INTERCHANGE, 1 State Highway Agency,2006,1 On the NHS,32.41,"A Open, no restriction",97.5,40,bridge,fair,_
2873614.587,-38977.81199,1914597,50276120,WEST PIPESTONE CREEK,50 MINNEHAHA,256TH STREET,4N & 0.4W CORSON, 2 County Hwy Agency,1940,0 Not on NHS,0,P Posted for load,67.300003,18,bridge,poor,-1
2889811.148,155287.4415,1914598,6320235,SPRING CREEK,06 BROOKINGS,486TH AVENUE,2.5S ELKTON, 2 County Hwy Agency,1950,0 Not on NHS,0,P Posted for load,36.400002,22.802,bridge,poor,-1
2416031.175,-237499.7168,1914599,12492230,Creek,12 CHARLES MIX,39320 291st Street,6.0N & 1.8W of Wagner, 2 County Hwy Agency,1935,0 Not on NHS,0,P Posted for load,48.5,19.501,bridge,fair,-1
2552774.894,717381.4296,1914600,46130109,Crow Creek,46 MARSHALL,425th Avenue,2E & 0.9S of Britton, 2 County Hwy Agency,1940,0 Not on NHS,0,P Posted for load,33,18.301,bridge,poor,-1
2822181.405,-82907.14966,1914601,50177199,W MADISON ST,50 MINNEHAHA,I029 S,MADISON ST INTERCHANGE, 1 State Highway Agency,2004,1 On the NHS,80.290001,"A Open, no restriction",92.699997,56,bridge,fair,
2632780.118,-341894.3462,1914602,68057208,CK,68 YANKTON,SD052,4.7 S JCT SD 50, 1 State Highway Agency,1959,0 Not on NHS,336.79999,P Posted for load,66,30,bridge,fair,
2203386.446,-229720.6972,1914604,27209209,SOUTH FORK WHETSTONE CK,27 GREGORY,290 STREET,8.9E & 1.3N BURKE, 2 County Hwy Agency,1949,0 Not on NHS,0,"A Open, no restriction",80.800003,23.99934383,bridge,fair,-1
2834099.745,-64785.85191,1914606,50200167,SILVER CK,50 MINNEHAHA,I090 E,1.1 W SD 115 INTERCH, 1 State Highway Agency,1993,1 On the NHS,398.48999,"A Open, no restriction",97.400002,40,bridge,good,
2751620.862,678094.8352,1914610,55140195,Little Minnesota River,55 ROBERTS,463rd Avenue,5E & 0.5S of Sisseton, 2 County Hwy Agency,1986,0 Not on NHS,0,"A Open, no restriction",100,30,bridge,fair,-1
2414138.754,597277.9188,1914611,7222330,JAMES RV,07 BROWN,US012 E,11 E JCT US 281 N, 1 State Highway Agency,1994,1 On the NHS,301.22,"A Open, no restriction",91,40,bridge,fair,-1
2838739.107,-112906.0247,1914612,42104020,85th Street,42 LINCOLN,Veterans Parkway,_, 4 City/Municipal Hwy Ag,2023,0 Not on NHS,0,G New-Not Yet Open,88.5,44,bridge,good,_
2859308.482,325424.0419,1914613,20153210,COBB CK,20 DEUEL,TWNSHP RD 187TH ST,2.3 E & 1 N BRANDT, 2 County Hwy Agency,1908,0 Not on NHS,0,P Posted for load,40,23.599,bridge,poor,-1
2346519.272,725518.199,1914614,7100086,MAPLE RV,07 BROWN,US281,3.5 N JCT SD 10 E, 1 State Highway Agency,2015,1 On the NHS,220.67,"A Open, no restriction",92,40,bridge,good,
2363113.625,597588.1855,1914616,7126328,Moccasin Creek,07 BROWN,3rd Avenue SE,3rd Ave. SE - Aberdeen, 4 City/Municipal Hwy Ag,2019,0 Not on NHS,0,"A Open, no restriction",98,36,bridge,good,
1671783.268,87369.84148,1914617,28439472,BAD RV,28 HAAKON,Northwestern Ave,0.9 E & 0.2 S MIDLND, 2 County Hwy Agency,1970,0 Not on NHS,0,"A Open, no restriction",96.900002,28,bridge,fair,-1
2891995.466,-285975.9276,1914618,64130061,CK,64 UNION,30310 483RD AVE,4E & 2.1S ALCESTER, 2 County Hwy Agency,1983,0 Not on NHS,0,K Closed to all traffic,72.099998,27.6,bridge,poor,-1
2858973.683,543295.199,1914619,26338038,WHETSTONE RV,26 GRANT,483 AVENUE,4.8E & 3.2N MILBANK, 2 County Hwy Agency,1962,0 Not on NHS,0,K Closed to all traffic,29.5,16.601,bridge,poor,-1
1073142.118,236829.0688,1914620,47070420,BEAR BUTTE CK,47 MEADE,SD079,1.2 N JCT SD 34, 1 State Highway Agency,1975,1 On the NHS,112.31,"A Open, no restriction",94.5,43.99934383,bridge,good,-1
1106178.879,-244374.1922,1914621,24420250,HORSEHEAD CK,24 FALL RIVER,US385,5.0 S JCT US 18 E, 1 State Highway Agency,1963,1 On the NHS,8.0200005,"A Open, no restriction",84.699997,30,bridge,fair,-1
2823295.032,27934.58896,1914622,51066230,243 ST,51 MOODY,I029 N,1.2 N MINNEHAHA CO LINE, 1 State Highway Agency,1963,1 On the NHS,101.81,"A Open, no restriction",95.5,38,bridge,fair,
